Sheet A Tab,Sheet B Tab,Match Type,A - Business Name,B - Business Name,A - Email,B - Email,A - Phone,B - Phone,A - Primary Contact,B - Primary Contact,A - Website,B - Website
Calgary Enriched,Edmonton,Business Name (85%),One medical aesthetics,Meraki Medical Aesthetics,info@onemed.ca,info@merakimedicalaesthetics.com,+1 403-725-0051,17802780669,Kim Olowa,,https://www.anchoraesthetic.ca/,https://www.merakimedicalaesthetics.com/
Calgary Enriched,Edmonton,Business Name (93%),CARES medical clinic,Wecare Medical Clinic,gary@health-local.com,info@wecaremedicalclinic.ca,+1 403-230-0502,17802440448,,,https://www.health-local.com/biz/walk-in-clinic/calgary/alberta/cares-medical-clinic,http://wecaremedicalclinic.ca/
Calgary Enriched,Edmonton,Business Name (93%),CARES medical clinic,Wecare Medical Clinic,ben@health-local.com,info@wecaremedicalclinic.ca,+1 403-230-0502,17802440448,,,https://www.health-local.com/biz/walk-in-clinic/calgary/alberta/cares-medical-clinic,http://wecaremedicalclinic.ca/
Calgary Enriched,Edmonton,Business Name (93%),CARES medical clinic,Wecare Medical Clinic,tree@health-local.com,info@wecaremedicalclinic.ca,+1 403-230-0502,17802440448,,,https://www.health-local.com/biz/walk-in-clinic/calgary/alberta/cares-medical-clinic,http://wecaremedicalclinic.ca/
Calgary Enriched,Edmonton,Business Name (85%),Eden laser & aesthetics,Allendale Laser & Aesthetics,,mubeen@allendaleaesthetics.ca,+1 403-510-9441,18254013991,inside capital hill med practice,Mubeen,https://www.pearaesthetics.com/,https://www.allendaleaesthetics.ca/
Calgary Enriched,Edmonton,Business Name (86%),Faces skin clinic,Flawless Skin Clinic,gary@health-local.com,stephanie@flawlessskinmedspa.com,+1 403-230-0502,17802205673,,Stephanie,https://www.health-local.com/biz/walk-in-clinic/calgary/alberta/cares-medical-clinic,http://www.flawlessskinclinic.com/
Calgary Enriched,Edmonton,Business Name (86%),Faces skin clinic,Flawless Skin Clinic,ben@health-local.com,stephanie@flawlessskinmedspa.com,+1 403-230-0502,17802205673,,Stephanie,https://www.health-local.com/biz/walk-in-clinic/calgary/alberta/cares-medical-clinic,http://www.flawlessskinclinic.com/
Calgary Enriched,Edmonton,Business Name (86%),Faces skin clinic,Flawless Skin Clinic,tree@health-local.com,stephanie@flawlessskinmedspa.com,+1 403-230-0502,17802205673,,Stephanie,https://www.health-local.com/biz/walk-in-clinic/calgary/alberta/cares-medical-clinic,http://www.flawlessskinclinic.com/
Calgary Enriched,Edmonton,"Email, Business Name (85%)",Storwick dermatology,Rejuvenation Dermatology Clinic Edmonton South,aragoni@rejuv.ca,aragoni@rejuv.ca,+1 403-286-6888,17804251212,,Aragoni,https://rejuv.ca/,https://edmonton.rejuv.ca/edmonton-south
Calgary Enriched,Edmonton,"Email, Business Name (85%)",Storwick dermatology,Rejuvenation Dermatology Clinic Edmonton South,kennedye@rejuv.ca,kennedye@rejuv.ca,+1 403-286-6888,17804251212,,Kennedye,https://rejuv.ca/,https://edmonton.rejuv.ca/edmonton-south
Calgary Enriched,Edmonton,"Email, Business Name (85%)",Storwick dermatology,Rejuvenation Dermatology Clinic Edmonton South,antoniol@rejuv.ca,antoniol@rejuv.ca,+1 403-286-6888,17804251212,,Antoniol,https://rejuv.ca/,https://edmonton.rejuv.ca/edmonton-south
Calgary Enriched,Edmonton,"Email, Business Name (85%)",Storwick dermatology,Rejuvenation Dermatology Clinic Edmonton South,bedardb@rejuv.ca,bedardb@rejuv.ca,+1 403-286-6888,17804251212,,Bedardb,https://rejuv.ca/,https://edmonton.rejuv.ca/edmonton-south
Calgary Enriched,Edmonton,"Email, Business Name (85%)",Storwick dermatology,Rejuvenation Dermatology Clinic Edmonton South,poliniv@rejuv.ca,poliniv@rejuv.ca,+1 403-286-6888,17804251212,,Poliniv,https://rejuv.ca/,https://edmonton.rejuv.ca/edmonton-south
Calgary Enriched,Edmonton,"Email, Business Name (85%)",Storwick dermatology,Rejuvenation Dermatology Clinic Edmonton South,manchisig@rejuv.ca,manchisig@rejuv.ca,+1 403-286-6888,17804251212,,Manchisig,https://rejuv.ca/,https://edmonton.rejuv.ca/edmonton-south
Calgary Enriched,Edmonton,"Email, Business Name (85%)",Storwick dermatology,Rejuvenation Dermatology Clinic Edmonton South,santibanez-lopezb@rejuv.ca,santibanez-lopezb@rejuv.ca,+1 403-286-6888,17804251212,,Santibanez Lopezb,https://rejuv.ca/,https://edmonton.rejuv.ca/edmonton-south
Calgary Enriched,Edmonton,"Email, Business Name (85%)",Storwick dermatology,Rejuvenation Dermatology Clinic Edmonton South,mansfielda@rejuv.ca,mansfielda@rejuv.ca,+1 403-286-6888,17804251212,,Mansfielda,https://rejuv.ca/,https://edmonton.rejuv.ca/edmonton-south
Calgary Enriched,Edmonton,"Email, Business Name (85%)",Storwick dermatology,Rejuvenation Dermatology Clinic Edmonton South,wongn@rejuv.ca,wongn@rejuv.ca,+1 403-286-6888,17804251212,,Wongn,https://rejuv.ca/,https://edmonton.rejuv.ca/edmonton-south
Calgary Enriched,Edmonton,"Email, Business Name (85%)",Storwick dermatology,Rejuvenation Dermatology Clinic Edmonton South,chowm@rejuv.ca,chowm@rejuv.ca,+1 403-286-6888,17804251212,,Chowm,https://rejuv.ca/,https://edmonton.rejuv.ca/edmonton-south
Calgary Enriched,Edmonton,Business Name (85%),Storwick dermatology,Stratica Dermatology,patelk@rejuv.ca,lwicentovich@straticamedical.ca,+1 403-286-6888,17804285554,,Lana Wicentovich,https://rejuv.ca/,http://www.straticamedical.ca/
Calgary Enriched,Edmonton,Business Name (85%),Storwick dermatology,Stratica Dermatology,salazarj@rejuv.ca,lwicentovich@straticamedical.ca,+1 403-286-6888,17804285554,,Lana Wicentovich,https://rejuv.ca/,http://www.straticamedical.ca/
Calgary Enriched,Edmonton,Business Name (85%),Storwick dermatology,Stratica Dermatology,porterm@rejuv.ca,lwicentovich@straticamedical.ca,+1 403-286-6888,17804285554,,Lana Wicentovich,https://rejuv.ca/,http://www.straticamedical.ca/
Calgary Enriched,Edmonton,Business Name (85%),Storwick dermatology,Stratica Dermatology,zhengj@rejuv.ca,lwicentovich@straticamedical.ca,+1 403-286-6888,17804285554,,Lana Wicentovich,https://rejuv.ca/,http://www.straticamedical.ca/
Calgary Enriched,Edmonton,Business Name (85%),Storwick dermatology,Stratica Dermatology,thomsonk@rejuv.ca,lwicentovich@straticamedical.ca,+1 403-286-6888,17804285554,,Lana Wicentovich,https://rejuv.ca/,http://www.straticamedical.ca/
Calgary Enriched,Edmonton,Business Name (85%),Storwick Dermatology,Stratica Dermatology,drstorwick@telus.net,lwicentovich@straticamedical.ca,403-286-0086,17804285554,Dr. Greg Storwick,Lana Wicentovich,https://rejuv.ca/,http://www.straticamedical.ca/
Calgary Enriched,Edmonton,Business Name (89%),Luminous Skin Laser & Tattoo Removal,NuSkin Laser & Tattoo Removal,luminousskin@outlook.com,gilliano@nuskinlaser.com,(403) 457‑9030,17802448588,Yusra Jeha,Gilliano,https://www.luminousskin.ca/,https://www.nuskinlaser.ca/
Calgary Enriched,Edmonton,Business Name (85%),Beauty Edit Medical Aesthetics,Beautiques Medical Aesthetics,kim@beautyedit.ca,help@beautiquesma.ca,403-300-3348,17807847155,Kim Olowa,,https://beautyedit.ca/,http://www.beautiquesma.ca/
Calgary Enriched,Edmonton,Email,Essence Wellness - Sage Hill,Essence Wellness Centre & Spa,sagehill@essencewellness.ca,sagehill@essencewellness.ca,403-383-2338,17807561054,Charu Ahuja and Shawna Kotyk,Sagehill,https://www.essencewellness.ca/,http://www.essencespa.ca/
Calgary Enriched,Edmonton,Email,Essence Wellness Clinic - Marda Loop,Essence Wellness Centre & Spa,mardaloop@essencewellness.ca,mardaloop@essencewellness.ca,403-383-3228,17807561054,Charu Ahuja and Shawna Kotyk,Mardaloop,https://www.essencewellness.ca/,http://www.essencespa.ca/
Calgary Enriched,Edmonton,Email,Essence Wellness - Mahogany,Essence Wellness Centre & Spa,mahogany@essencewellness.ca,mahogany@essencewellness.ca,403-891-1901,17807561054,Charu Ahuja and Shawna Kotyk,Mahogany,https://www.essencewellness.ca/,http://www.essencespa.ca/
Calgary Enriched,Edmonton,Email,Essence Wellness - Willow Park,Essence Wellness Centre & Spa,willowpark@essencewellness.ca,willowpark@essencewellness.ca,403-891-1941,17807561054,Charu Ahuja and Shawna Kotyk,Willowpark,https://www.essencewellness.ca/,http://www.essencespa.ca/
Calgary Enriched,Edmonton,Business Name (86%),Lumiere Aesthetics,Lumina Aesthetics,info@lumiereaesthetics.ca,contact@luminaspa.ca,902 436-1283,15874140304,Dr. Anil Cherian,Dr. Tafadzwa,https://lumiereaesthetics.ca,
Calgary Enriched,Edmonton,Business Name (89%),Kane Medical Aesthetics,Jem Medical Aesthetics,angelakaneis@gmail.com,jerrika@jemmedical.ca,(403) 771-2921,17808504479,Angela Kane,Jerrika Geneau,https://kanemedicalaesthetics.com/,https://www.jemmedical.ca/
Calgary Enriched,Edmonton,Business Name (85%),One Medical Aesthetics,Meraki Medical Aesthetics,Info@colabaesthetics.ca,info@merakimedicalaesthetics.com,403-263-7477,17802780669,Dr. Noreen Randhawa,,https://oneaesthetics.ca,https://www.merakimedicalaesthetics.com/
Calgary Enriched,Edmonton,Business Name (87%),Muse Aesthetics,True Aesthetics,info@museaesthetics.com,janet@trueaestheticsyeg.com,(403) 453-4226,17802200344,Angelica Morrah,Janet Motiuk,https://museaesthetics.ca,https://www.trueaestheticsyeg.com/
Calgary Enriched,Edmonton,Business Name (85%),Glow Medical Aesthetics,Pelle Medical Aesthetics,drkrushel@justglow.ca,lindsay@pellemedicalspa.com,403-795-2012,15879527689,Andrea Krushel,Lindsay Malachowski,https://justglow.ca/,http://www.hellopelle.com/
Calgary Enriched,Edmonton,Business Name (85%),Aspire Medical Aesthetics,Jem Medical Aesthetics,info@aspiremedical.ca,jerrika@jemmedical.ca,587-329-6529,17808504479,Dr. Ahmad Zabal,Jerrika Geneau,https://aspiremedical.ca/,https://www.jemmedical.ca/
Calgary Enriched,Edmonton,Business Name (85%),PHI Medical Aesthetics,Meraki Medical Aesthetics,lisa@beautyphi.com,info@merakimedicalaesthetics.com,(587) 885- 5693,17802780669,Lisa Iverson,,https://beautyphi.com,https://www.merakimedicalaesthetics.com/
Calgary Enriched,Edmonton,"Email, Business Name (100%)",The Injectionist & Aesthetics,The Injectionist & Aesthetics,nika@theinjectionist.ca,nika@theinjectionist.ca,403-255-0150,15876356477,Nika Sanguelini,Nika Sanguellini,https://www.theinjectionist.ca/,https://theinjectionist.ca/?utm_source=Google&utm_medium=GMB
Calgary Enriched,Edmonton,Business Name (88%),MANA Aesthetics,Lumina Aesthetics,manaaestheticsyyc@gmail.com,contact@luminaspa.ca,403-616-3668,15874140304,Joumana Haddad,Dr. Tafadzwa,https://manaaesthetics.janeapp.com/#/staff_member/1/bio,
Calgary Enriched,Edmonton,Business Name (88%),NINA Aesthetics,Lumina Aesthetics,info@ninaaesthetics.ca,contact@luminaspa.ca,403-926-4016,15874140304,Nicole Wiebe,Dr. Tafadzwa,https://ninaaesthetics.ca/,
Calgary Enriched,Edmonton,Email,Utopia Spa Center - 2 Locations,Utopia Spa Center,info@UtopiaSpaCenter.com,info@utopiaspacenter.com,403-453-0897,8666034993,Mabel Wong,,https://www.utopiaspacenter.com/,https://www.utopiaspacenter.com/
Calgary Enriched,Edmonton,Business Name (89%),Dare Medical Aesthetics,Jem Medical Aesthetics,beauty@daremedicalaesthetics.ca,jerrika@jemmedical.ca,403-873-7734,17808504479,Monique Bryson,Jerrika Geneau,https://www.daremedicalaesthetics.ca/,https://www.jemmedical.ca/
Calgary Enriched,Edmonton,Business Name (86%),Novocare medical clinic,Wecare Medical Clinic,gary@health-local.com,info@wecaremedicalclinic.ca,+1 403-230-0502,17802440448,,,https://www.health-local.com/biz/walk-in-clinic/calgary/alberta/cares-medical-clinic,http://wecaremedicalclinic.ca/
Calgary Enriched,Edmonton,Business Name (86%),Novocare medical clinic,Wecare Medical Clinic,ben@health-local.com,info@wecaremedicalclinic.ca,+1 403-230-0502,17802440448,,,https://www.health-local.com/biz/walk-in-clinic/calgary/alberta/cares-medical-clinic,http://wecaremedicalclinic.ca/
Calgary Enriched,Edmonton,Business Name (86%),Novocare medical clinic,Wecare Medical Clinic,tree@health-local.com,info@wecaremedicalclinic.ca,+1 403-230-0502,17802440448,,,https://www.health-local.com/biz/walk-in-clinic/calgary/alberta/cares-medical-clinic,http://wecaremedicalclinic.ca/
Calgary Enriched,Edmonton,Business Name (100%),Glass skin,GLASS + SKIN,sara@genesisyyc.com,info@glassandskin.com,+1 587-437-3338,15876892198,,,https://www.genesisskin.ca/,https://glassandskin.com/
Calgary Enriched,Edmonton,Business Name (100%),Glass skin,GLASS + SKIN,cecille@genesisyyc.com,info@glassandskin.com,+1 587-437-3338,15876892198,,,https://www.genesisskin.ca/,https://glassandskin.com/
Calgary Enriched,Edmonton,Business Name (100%),Glass skin,GLASS + SKIN,info@genesisyyc.com,info@glassandskin.com,+1 587-437-3338,15876892198,,,https://www.genesisskin.ca/,https://glassandskin.com/
Calgary Enriched,Red Deer,Email,You Glow Aesthetics NW,You Glow Aesthetics Red Deer,info@youglowspas.com,info@youglowspas.com,403-375-7006​​,14039861070,Nastiia,,https://youglowspas.com/calgary-nw/,https://youglowspas.com/red-deer/
Calgary Enriched,Red Deer,Email,You glow aesthetics,You Glow Aesthetics Red Deer,info@youglowspas.com,info@youglowspas.com,+1 403-725-0051,14039861070,Laura Mora,,https://www.anchoraesthetic.ca/,https://youglowspas.com/red-deer/
Calgary Enriched,Lethbridge,Business Name (87%),Noir medical aesthetics,Glow Medical Aesthetics,info@noirmedicalaesthetics.ca,drkrushel@justglow.ca,+1 403-725-0051,14037952012,,Drkrushel,https://www.anchoraesthetic.ca/,http://justglow.ca/
Calgary Enriched,Lethbridge,Business Name (89%),One medical aesthetics,Glow Medical Aesthetics,info@onemed.ca,drkrushel@justglow.ca,+1 403-725-0051,14037952012,Kim Olowa,Drkrushel,https://www.anchoraesthetic.ca/,http://justglow.ca/
Calgary Enriched,Lethbridge,Business Name (89%),Kalon medical aesthetics,Glow Medical Aesthetics,,drkrushel@justglow.ca,+1 403-725-0051,14037952012,,Drkrushel,https://www.anchoraesthetic.ca/,http://justglow.ca/
Calgary Enriched,Lethbridge,Business Name (85%),Colab medical aesthetics,Glow Medical Aesthetics,,drkrushel@justglow.ca,+1 403-725-0051,14037952012,downtown,Drkrushel,https://www.anchoraesthetic.ca/,http://justglow.ca/
Calgary Enriched,Lethbridge,Business Name (86%),Miliano Medical Aesthetics,Glow Medical Aesthetics,contact@milianomed.com,drkrushel@justglow.ca,(587) 349-0499,14037952012,Millicent G. Cotoner,Drkrushel,https://milianomed.com,http://justglow.ca/
Calgary Enriched,Lethbridge,Business Name (89%),One Medical Aesthetics,Glow Medical Aesthetics,Info@colabaesthetics.ca,drkrushel@justglow.ca,403-263-7477,14037952012,Dr. Noreen Randhawa,Drkrushel,https://oneaesthetics.ca,http://justglow.ca/
Calgary Enriched,Lethbridge,Business Name (85%),CōLAB Medical Aesthetics,Glow Medical Aesthetics,Info@colabhealthandbody.ca,drkrushel@justglow.ca,403-263-7477,14037952012,Dr. Noreen Randhawa,Drkrushel,https://colabaesthetics.ca,http://justglow.ca/
Calgary Enriched,Lethbridge,"Email, Business Name (100%)",Glow Medical Aesthetics,Glow Medical Aesthetics,drkrushel@justglow.ca,drkrushel@justglow.ca,403-795-2012,14037952012,Andrea Krushel,Drkrushel,https://justglow.ca/,http://justglow.ca/
Calgary Enriched,Lethbridge,Business Name (89%),Kalon Medical Aesthetics,Glow Medical Aesthetics,info@kalonaesthetics.ca,drkrushel@justglow.ca,(587) 496-9070,14037952012,Jennifer,Drkrushel,https://www.kalonaesthetics.ca/,http://justglow.ca/
Calgary Enriched,St. Albert,Business Name (86%),One medical aesthetics,Enhanced Medical Aesthetics,info@onemed.ca,,+1 403-725-0051,15874893747,Kim Olowa,"Colleen Cartier, MN, NP",https://www.anchoraesthetic.ca/,http://enhancedaesthetics.ca/?utm_source=gmb&utm_medium=organic
Calgary Enriched,St. Albert,Business Name (85%),Anchor medical aesthetics,Enhanced Medical Aesthetics,,,+1 403-725-0051,15874893747,,"Colleen Cartier, MN, NP",https://www.anchoraesthetic.ca/,http://enhancedaesthetics.ca/?utm_source=gmb&utm_medium=organic
Calgary Enriched,St. Albert,Business Name (85%),Storwick dermatology,Stratica Dermatology,aragoni@rejuv.ca,lwicentovich@straticamedical.ca,+1 403-286-6888,17804285554,,Lana Wicentovich,https://rejuv.ca/,https://straticamedical.ca/
Calgary Enriched,St. Albert,Business Name (85%),Storwick dermatology,Stratica Dermatology,kennedye@rejuv.ca,lwicentovich@straticamedical.ca,+1 403-286-6888,17804285554,,Lana Wicentovich,https://rejuv.ca/,https://straticamedical.ca/
Calgary Enriched,St. Albert,Business Name (85%),Storwick dermatology,Stratica Dermatology,antoniol@rejuv.ca,lwicentovich@straticamedical.ca,+1 403-286-6888,17804285554,,Lana Wicentovich,https://rejuv.ca/,https://straticamedical.ca/
Calgary Enriched,St. Albert,Business Name (85%),Storwick dermatology,Stratica Dermatology,bedardb@rejuv.ca,lwicentovich@straticamedical.ca,+1 403-286-6888,17804285554,,Lana Wicentovich,https://rejuv.ca/,https://straticamedical.ca/
Calgary Enriched,St. Albert,Business Name (85%),Storwick dermatology,Stratica Dermatology,poliniv@rejuv.ca,lwicentovich@straticamedical.ca,+1 403-286-6888,17804285554,,Lana Wicentovich,https://rejuv.ca/,https://straticamedical.ca/
Calgary Enriched,St. Albert,Business Name (85%),Storwick dermatology,Stratica Dermatology,manchisig@rejuv.ca,lwicentovich@straticamedical.ca,+1 403-286-6888,17804285554,,Lana Wicentovich,https://rejuv.ca/,https://straticamedical.ca/
Calgary Enriched,St. Albert,Business Name (85%),Storwick dermatology,Stratica Dermatology,santibanez-lopezb@rejuv.ca,lwicentovich@straticamedical.ca,+1 403-286-6888,17804285554,,Lana Wicentovich,https://rejuv.ca/,https://straticamedical.ca/
Calgary Enriched,St. Albert,Business Name (85%),Storwick dermatology,Stratica Dermatology,mansfielda@rejuv.ca,lwicentovich@straticamedical.ca,+1 403-286-6888,17804285554,,Lana Wicentovich,https://rejuv.ca/,https://straticamedical.ca/
Calgary Enriched,St. Albert,Business Name (85%),Storwick dermatology,Stratica Dermatology,wongn@rejuv.ca,lwicentovich@straticamedical.ca,+1 403-286-6888,17804285554,,Lana Wicentovich,https://rejuv.ca/,https://straticamedical.ca/
Calgary Enriched,St. Albert,Business Name (85%),Storwick dermatology,Stratica Dermatology,chowm@rejuv.ca,lwicentovich@straticamedical.ca,+1 403-286-6888,17804285554,,Lana Wicentovich,https://rejuv.ca/,https://straticamedical.ca/
Calgary Enriched,St. Albert,Business Name (85%),Storwick dermatology,Stratica Dermatology,patelk@rejuv.ca,lwicentovich@straticamedical.ca,+1 403-286-6888,17804285554,,Lana Wicentovich,https://rejuv.ca/,https://straticamedical.ca/
Calgary Enriched,St. Albert,Business Name (85%),Storwick dermatology,Stratica Dermatology,salazarj@rejuv.ca,lwicentovich@straticamedical.ca,+1 403-286-6888,17804285554,,Lana Wicentovich,https://rejuv.ca/,https://straticamedical.ca/
Calgary Enriched,St. Albert,Business Name (85%),Storwick dermatology,Stratica Dermatology,porterm@rejuv.ca,lwicentovich@straticamedical.ca,+1 403-286-6888,17804285554,,Lana Wicentovich,https://rejuv.ca/,https://straticamedical.ca/
Calgary Enriched,St. Albert,Business Name (85%),Storwick dermatology,Stratica Dermatology,zhengj@rejuv.ca,lwicentovich@straticamedical.ca,+1 403-286-6888,17804285554,,Lana Wicentovich,https://rejuv.ca/,https://straticamedical.ca/
Calgary Enriched,St. Albert,Business Name (85%),Storwick dermatology,Stratica Dermatology,thomsonk@rejuv.ca,lwicentovich@straticamedical.ca,+1 403-286-6888,17804285554,,Lana Wicentovich,https://rejuv.ca/,https://straticamedical.ca/
Calgary Enriched,St. Albert,Business Name (85%),Storwick Dermatology,Stratica Dermatology,drstorwick@telus.net,lwicentovich@straticamedical.ca,403-286-0086,17804285554,Dr. Greg Storwick,Lana Wicentovich,https://rejuv.ca/,https://straticamedical.ca/
Calgary Enriched,St. Albert,Business Name (88%),Kane Medical Aesthetics,Enhanced Medical Aesthetics,angelakaneis@gmail.com,,(403) 771-2921,15874893747,Angela Kane,"Colleen Cartier, MN, NP",https://kanemedicalaesthetics.com/,http://enhancedaesthetics.ca/?utm_source=gmb&utm_medium=organic
Calgary Enriched,St. Albert,Business Name (86%),One Medical Aesthetics,Enhanced Medical Aesthetics,Info@colabaesthetics.ca,,403-263-7477,15874893747,Dr. Noreen Randhawa,"Colleen Cartier, MN, NP",https://oneaesthetics.ca,http://enhancedaesthetics.ca/?utm_source=gmb&utm_medium=organic
Calgary Enriched,St. Albert,Business Name (87%),Essence Medical Aesthetics,Enhanced Medical Aesthetics,shailesh@essencemedical.ca,,403-475-6001,15874893747,Shailesh Bandekar,"Colleen Cartier, MN, NP",https://essencemedical.ca/,http://enhancedaesthetics.ca/?utm_source=gmb&utm_medium=organic
Calgary Enriched,Airdrie ,Email,New skin yyc,and.skin.yyc,info@newskinyyc.ca,info@newskinyyc.ca,+1 587-857-5407,,Melanie Rodrigues,,https://newskinyyc.ca/,http://andskinyyc.ca/
Calgary Enriched,Airdrie ,Email,Dermapure wildwood,Dermapure Airdrie (Formerly ReNue Airdrie),jean-francois.tremblay@dermapure.com,jean-francois.tremblay@dermapure.com,+1 587-741-9958,15872062716,,Dr Jean-Francois Tremblay,https://www.dermapure.com/en/locations/calgary/wildwood/?utm_source=google&utm_medium=organic,https://www.dermapure.com/en/locations/airdrie/?utm_source=google&utm_medium=organic
Calgary Enriched,Airdrie ,Email,Dermapure wildwood,Dermapure Airdrie (Formerly ReNue Airdrie),cassidy.hodges@dermapure.com,cassidy.hodges@dermapure.com,+1 587-741-9958,15872062716,,Cassidy Hodges,https://www.dermapure.com/en/locations/calgary/wildwood/?utm_source=google&utm_medium=organic,https://www.dermapure.com/en/locations/airdrie/?utm_source=google&utm_medium=organic
Calgary Enriched,Airdrie ,Email,Dermapure wildwood,Dermapure Airdrie (Formerly ReNue Airdrie),lea.bitzanis@dermapure.com,lea.bitzanis@dermapure.com,+1 587-741-9958,15872062716,,Lea Bitzanis,https://www.dermapure.com/en/locations/calgary/wildwood/?utm_source=google&utm_medium=organic,https://www.dermapure.com/en/locations/airdrie/?utm_source=google&utm_medium=organic
Calgary Enriched,Airdrie ,Email,Dermapure wildwood,Dermapure Airdrie (Formerly ReNue Airdrie),celeste.demesa@dermapure.com,celeste.demesa@dermapure.com,+1 587-741-9958,15872062716,,Celeste Demesa,https://www.dermapure.com/en/locations/calgary/wildwood/?utm_source=google&utm_medium=organic,https://www.dermapure.com/en/locations/airdrie/?utm_source=google&utm_medium=organic
Calgary Enriched,Airdrie ,Email,Dermapure wildwood,Dermapure Airdrie (Formerly ReNue Airdrie),linda.fung@dermapure.com,linda.fung@dermapure.com,+1 587-741-9958,15872062716,,Linda Fung,https://www.dermapure.com/en/locations/calgary/wildwood/?utm_source=google&utm_medium=organic,https://www.dermapure.com/en/locations/airdrie/?utm_source=google&utm_medium=organic
Calgary Enriched,Airdrie ,Email,Dermapure wildwood,Dermapure Airdrie (Formerly ReNue Airdrie),benjamin.choy@dermapure.com,benjamin.choy@dermapure.com,+1 587-741-9958,15872062716,,Benjamin Choy,https://www.dermapure.com/en/locations/calgary/wildwood/?utm_source=google&utm_medium=organic,https://www.dermapure.com/en/locations/airdrie/?utm_source=google&utm_medium=organic
Calgary Enriched,Airdrie ,Email,Dermapure wildwood,Dermapure Airdrie (Formerly ReNue Airdrie),godwin.tang@dermapure.com,godwin.tang@dermapure.com,+1 587-741-9958,15872062716,,Godwin Tang,https://www.dermapure.com/en/locations/calgary/wildwood/?utm_source=google&utm_medium=organic,https://www.dermapure.com/en/locations/airdrie/?utm_source=google&utm_medium=organic
Calgary Enriched,Airdrie ,Email,Dermapure wildwood,Dermapure Airdrie (Formerly ReNue Airdrie),amanda.lopes@dermapure.com,amanda.lopes@dermapure.com,+1 587-741-9958,15872062716,,Amanda Lopes,https://www.dermapure.com/en/locations/calgary/wildwood/?utm_source=google&utm_medium=organic,https://www.dermapure.com/en/locations/airdrie/?utm_source=google&utm_medium=organic
Calgary Enriched,Airdrie ,Business Name (86%),One medical aesthetics,Energize Medical Aesthetics,info@onemed.ca,admin@energizeaesthetics.com,+1 403-725-0051,14039600999,Kim Olowa,,https://www.anchoraesthetic.ca/,https://www.energizeaesthetics.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=6520504991485565553
Calgary Enriched,Airdrie ,Business Name (86%),CARES medical clinic,Airdrie Medical Clinic,gary@health-local.com,,+1 403-230-0502,14039483109,,Crissy Crook,https://www.health-local.com/biz/walk-in-clinic/calgary/alberta/cares-medical-clinic,https://www.airdriemedicalclinic.ca/
Calgary Enriched,Airdrie ,Business Name (86%),CARES medical clinic,Airdrie Medical Clinic,ben@health-local.com,,+1 403-230-0502,14039483109,,Crissy Crook,https://www.health-local.com/biz/walk-in-clinic/calgary/alberta/cares-medical-clinic,https://www.airdriemedicalclinic.ca/
Calgary Enriched,Airdrie ,Business Name (86%),CARES medical clinic,Airdrie Medical Clinic,tree@health-local.com,,+1 403-230-0502,14039483109,,Crissy Crook,https://www.health-local.com/biz/walk-in-clinic/calgary/alberta/cares-medical-clinic,https://www.airdriemedicalclinic.ca/
Calgary Enriched,Airdrie ,Business Name (88%),Lumiere Aesthetics,Blume Aesthetics,info@lumiereaesthetics.ca,info@blumeaesthetics.com,902 436-1283,14035965854,Dr. Anil Cherian,,https://lumiereaesthetics.ca,https://blume-aesthetics.square.site/
Calgary Enriched,Airdrie ,Business Name (86%),One Medical Aesthetics,Energize Medical Aesthetics,Info@colabaesthetics.ca,admin@energizeaesthetics.com,403-263-7477,14039600999,Dr. Noreen Randhawa,,https://oneaesthetics.ca,https://www.energizeaesthetics.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=6520504991485565553
Calgary Enriched,Airdrie ,Email,New Skin YYC Laser & Skincare,and.skin.yyc,info@newskinyyc.ca,info@newskinyyc.ca,587-857-5407,,Melanie Rodrigues,,https://newskinyyc.ca/,http://andskinyyc.ca/
Calgary Enriched,Leduc  ,Business Name (91%),CARES medical clinic,Care Plus Medical Clinic,gary@health-local.com,,+1 403-230-0502,17806126991,,Larri Samuel M.D,https://www.health-local.com/biz/walk-in-clinic/calgary/alberta/cares-medical-clinic,http://careplusclinic.ca/
Calgary Enriched,Leduc  ,Business Name (91%),CARES medical clinic,Care Plus Medical Clinic,ben@health-local.com,,+1 403-230-0502,17806126991,,Larri Samuel M.D,https://www.health-local.com/biz/walk-in-clinic/calgary/alberta/cares-medical-clinic,http://careplusclinic.ca/
Calgary Enriched,Leduc  ,Business Name (91%),CARES medical clinic,Care Plus Medical Clinic,tree@health-local.com,,+1 403-230-0502,17806126991,,Larri Samuel M.D,https://www.health-local.com/biz/walk-in-clinic/calgary/alberta/cares-medical-clinic,http://careplusclinic.ca/
Calgary Enriched,Leduc  ,Business Name (85%),Lakeview Medical Clinic,LA Medical Clinic,skinsolution9@gmail.com,dwoolliscroft@lamedical.ca,403-242-4172,17809869600,Lola Adeagbo,David Woolliscroft,https://lakeviewmedicalclinic.ca/home,http://lamedical.ca/
Calgary Enriched,Leduc  ,Business Name (85%),Lakeview medical clinic,LA Medical Clinic,gary@health-local.com,dwoolliscroft@lamedical.ca,+1 403-230-0502,17809869600,,David Woolliscroft,https://www.health-local.com/biz/walk-in-clinic/calgary/alberta/cares-medical-clinic,http://lamedical.ca/
